date,open,high,low,close,volume
2025-06-11 13:46:02.250328,20376.838072779254,20675.859726929226,20381.54512246636,20383.71407169964,4615046
2025-06-12 13:46:02.250328,20355.13106008692,20671.4775813757,20404.920040009107,20537.446829073262,1341940
2025-06-13 13:46:02.250328,20708.09271580058,21082.69314174248,20763.522698843277,20857.321944375803,1632427
2025-06-14 13:46:02.250328,20849.42527913287,21148.471569403362,20750.004290662982,21000.544089879477,8406101
2025-06-15 13:46:02.250328,21059.933409059333,21320.440571424737,21216.99999509595,21218.771890018317,4871360
2025-06-16 13:46:02.250328,21470.78540637676,21612.37371963253,21383.911855424696,21587.27012994373,1221842
2025-06-17 13:46:02.250328,20995.082666371978,21285.88610345364,20932.781120151736,21133.126404309252,8519509
2025-06-18 13:46:02.250328,20712.94726186651,20985.001617040823,20735.54856666117,20888.03268641183,9110280
2025-06-19 13:46:02.250328,20309.069999802767,20731.796260355695,20386.43819475326,20454.02441360523,4455750
2025-06-20 13:46:02.250328,20450.079589904697,20702.85079849113,20309.15846018285,20487.719848212928,2846178
2025-06-21 13:46:02.250328,20420.317902121096,20593.858901962303,20495.896827462755,20512.18597060131,4253550
2025-06-22 13:46:02.250328,19294.65901716061,19532.557282849906,19133.26634392105,19385.310504637815,4305437
2025-06-23 13:46:02.250328,19359.765018582224,19451.473580734535,19236.658623120464,19445.901394530178,4974862
2025-06-24 13:46:02.250328,19258.63757498065,19497.533635106713,19205.73614079823,19264.98541709873,9759148
2025-06-25 13:46:02.250328,19750.22281655056,19975.305114440165,19814.594609429314,19942.10299322758,6759049
2025-06-26 13:46:02.250328,19497.484641115956,19840.98474828268,19566.34501278932,19598.538923765267,2959035
2025-06-27 13:46:02.250328,19383.619445851073,19583.284304936868,19439.179415801456,19578.02334175253,4606222
2025-06-28 13:46:02.250328,19044.54501661277,19097.51388093728,19042.54000485079,19087.515193865795,9656432
2025-06-29 13:46:02.250328,19281.231387806303,19614.99389214893,19394.796332714228,19405.652691023788,5014299
2025-06-30 13:46:02.250328,19616.85049553679,19880.421210543485,19531.9546536203,19677.971283054092,2681177
2025-07-01 13:46:02.250328,18739.445446538753,18951.018338340742,18567.71324198741,18824.435240469036,2423208
2025-07-02 13:46:02.250328,18557.11268919274,18926.10911878016,18443.413350513903,18719.50612612111,9051050
2025-07-03 13:46:02.250328,18936.256444958046,19212.814457900447,18733.28665082202,18979.431257038195,8934562
2025-07-04 13:46:02.250328,19551.92415100271,19831.518932922543,19452.81686394009,19602.154268034446,1306766
2025-07-05 13:46:02.250328,19948.5272244325,20105.09195395045,19884.40795949985,20093.637721133025,2194920
2025-07-06 13:46:02.250328,20415.952938131995,20871.56175755534,20426.623177328944,20610.6870624579,3568493
2025-07-07 13:46:02.250328,20021.33907547781,20180.658766887776,19767.37457471285,20033.163332309385,6494942
2025-07-08 13:46:02.250328,20198.00954281055,20466.131390151382,20220.33657592428,20303.344567725075,8755646
2025-07-09 13:46:02.250328,19305.493004505155,19628.989435703385,19212.59534828544,19387.426555442325,8200373
2025-07-10 13:46:02.250328,18787.807586961666,19119.10522699036,18797.477500794714,18984.286061975632,8253221
2025-07-11 13:46:02.250328,18588.70403570323,18805.316517292962,18399.168657727452,18611.64048213116,1324693
2025-07-12 13:46:02.250328,18753.53319739575,18893.900356321887,18666.110480122104,18883.816697837385,4368132
2025-07-13 13:46:02.250328,19545.77943612391,19742.9693692431,19380.57498996438,19572.488537366786,4446922
2025-07-14 13:46:02.250328,20144.535299309628,20383.81417720239,20169.698414446546,20271.494649787594,4647152
2025-07-15 13:46:02.250328,20012.980417810268,20417.941505585077,20042.241723864034,20172.86857908487,1229360
2025-07-16 13:46:02.250328,20118.04991090541,20283.64422000494,20127.22300086093,20139.423732068346,5532354
2025-07-17 13:46:02.250328,20185.214144123205,20307.61437094426,20067.553198277794,20296.078989170845,3219798
2025-07-18 13:46:02.250328,19320.490431246555,19387.530133010456,19212.481369726655,19351.47452249388,5784885
2025-07-19 13:46:02.250328,19068.970949088638,19463.241638493786,19014.462636496333,19235.925901913313,5098284
2025-07-20 13:46:02.250328,19145.436432411138,19514.411858196538,19100.470566877662,19283.8478363771,3409296
2025-07-21 13:46:02.250328,19621.92682279638,19862.207604806277,19373.888662449983,19655.238834589796,2012013
2025-07-22 13:46:02.250328,19281.49408619449,19742.321920341117,19323.26635855745,19468.95659928453,7557173
2025-07-23 13:46:02.250328,19381.80778562378,19852.804747487546,19401.991683325745,19561.00448072751,5017496
