date,open,high,low,close,volume
2025-06-11 13:46:02.251355,19488.43387338506,19774.54998850147,19432.797578116566,19641.108328750175,3870123
2025-06-12 13:46:02.251355,19118.436862427774,19482.384874642503,19139.048297427904,19212.110165674338,6860439
2025-06-13 13:46:02.251355,19149.144425042494,19439.91303874193,19195.383439437486,19203.45029114696,2348751
2025-06-14 13:46:02.251355,18490.69164712102,18785.992020337457,18425.162713952996,18676.2627106519,5038392
2025-06-15 13:46:02.251355,18786.661981551395,18929.138285249457,18675.7531357923,18887.28900363876,9194533
2025-06-16 13:46:02.251355,17982.295578939244,18210.355833497673,17875.29271459055,18173.848614182694,7289210
2025-06-17 13:46:02.251355,18124.31302014403,18339.683843000403,18121.404478506356,18319.496365708146,4141808
2025-06-18 13:46:02.251355,18761.354043121395,19042.992953064804,18741.84336933122,18845.871855666395,9384286
2025-06-19 13:46:02.251355,18768.332072748264,19116.61757606179,18671.4085919006,18854.04549834164,5685028
2025-06-20 13:46:02.251355,18899.177282227487,19045.438726654535,18991.122379997287,19007.51548911743,4779304
2025-06-21 13:46:02.251355,19437.598283523886,19853.14899816384,19479.5004524917,19557.482801897226,8778912
2025-06-22 13:46:02.251355,19911.06381480121,20168.603947789492,19729.400397126148,19999.380510211464,1040717
2025-06-23 13:46:02.251355,19472.237946806395,19921.397527614034,19415.963019499373,19666.419002047638,5115376
2025-06-24 13:46:02.251355,19770.018914229822,20005.24467758152,19902.965983293096,19968.524310783614,4529548
2025-06-25 13:46:02.251355,20707.566134913875,20838.106044584983,20538.859340024213,20817.233485644145,6181941
2025-06-26 13:46:02.251355,20421.88110515773,20439.107137452145,20340.52319140665,20436.96162109299,4352421
2025-06-27 13:46:02.251355,20600.554779478385,20818.413272286514,20632.23614637547,20672.29979099829,5679595
2025-06-28 13:46:02.251355,20935.963480732447,21331.87294719557,20869.588148470557,21099.53800425041,5773620
2025-06-29 13:46:02.251355,21127.687748475946,21441.12217309878,21108.159532663747,21163.674200281297,2594604
2025-06-30 13:46:02.251355,21295.358611743217,21447.745980975316,21254.737309385655,21319.138344810908,6297192
2025-07-01 13:46:02.251355,20794.487587597523,20905.302855028305,20613.826021203222,20833.371770808582,7384304
2025-07-02 13:46:02.251355,21067.29013420174,21146.341711598525,20952.078100686438,21074.183998948334,7564729
2025-07-03 13:46:02.251355,20501.946414416492,20685.715439318352,20536.301294822097,20569.686276902194,5320629
2025-07-04 13:46:02.251355,20642.262708202972,21067.22187803849,20525.045928818727,20768.028770606146,9185659
2025-07-05 13:46:02.251355,20537.67505085531,20903.95983468618,20685.217385024625,20703.897124869964,5028507
2025-07-06 13:46:02.251355,20502.28135989239,20532.45598757497,20348.977629675002,20517.84743187977,8004825
2025-07-07 13:46:02.251355,20990.37565845966,21150.650344605263,21030.228744094013,21124.79140837557,5748016
2025-07-08 13:46:02.251355,21723.621132504108,21798.90711130011,21559.123356576663,21789.130322182882,5464212
2025-07-09 13:46:02.251355,22315.045603017366,22637.352859270908,22302.705442296494,22422.811560083002,9851363
2025-07-10 13:46:02.251355,21656.964461617717,21971.672637231924,21685.646566647723,21731.68314159676,7967026
2025-07-11 13:46:02.251355,21894.4319147169,22009.703475752154,21806.8604558237,21984.550519207303,3229341
2025-07-12 13:46:02.251355,21297.51925349296,21565.309117217894,21330.31109616617,21465.052202274568,3516572
2025-07-13 13:46:02.251355,20363.162397390795,20668.96394174233,20274.961401424116,20531.777011280894,9676225
2025-07-14 13:46:02.251355,20330.965110549365,20546.771290306544,20186.490968628594,20367.076774073652,7660675
2025-07-15 13:46:02.251355,20067.673557734346,20284.933156180818,20027.396218032172,20220.43936430777,7302422
2025-07-16 13:46:02.251355,19973.116786820756,20206.381251352042,19938.83439855566,20032.745239077998,8730393
2025-07-17 13:46:02.251355,20855.249950516158,21176.614715394608,20917.075240854796,20923.88311619347,6715701
2025-07-18 13:46:02.251355,20414.013632907616,20714.657149278613,20336.789005384304,20488.73730332575,1796214
2025-07-19 13:46:02.251355,20902.3128322532,21217.401295902273,20921.488901423483,21048.840952297705,5699367
2025-07-20 13:46:02.251355,20408.629674972795,20493.795289469854,20397.07508515751,20473.65731477391,7717951
2025-07-21 13:46:02.251355,21038.896706145868,21448.188638022282,20910.99117269025,21156.632074847,2904823
2025-07-22 13:46:02.251355,20742.515547766336,21163.97993070415,20718.79595246473,20915.16392194245,3431783
2025-07-23 13:46:02.251355,20203.09960310341,20543.5685802407,20016.109460920015,20275.17237676222,2939306
2025-07-24 13:46:02.251355,19782.543536992493,19945.414435471248,19675.716237355962,19831.496034217056,1131019
2025-07-25 13:46:02.251355,20427.801345665852,20725.732338403657,20317.72100711381,20505.59773968042,9265047
2025-07-26 13:46:02.251355,20768.50650476834,20949.09111723993,20817.277882753435,20947.525430693422,9337417
2025-07-27 13:46:02.251355,21497.228052080027,21926.68490100868,21395.558638818242,21671.313914570448,7874813
2025-07-28 13:46:02.251355,21502.06807952876,21820.684748235195,21274.275630744443,21556.695396458177,3595087
2025-07-29 13:46:02.251355,21772.568641413203,21996.737064446927,21770.900392230324,21931.563151780425,1027162
2025-07-30 13:46:02.251355,21466.228054673647,21617.297771172383,21305.60612547669,21583.13063365182,1910137
2025-07-31 13:46:02.251355,21848.100405985148,22029.167102344007,21678.730414527672,21917.790090638628,3675970
2025-08-01 13:46:02.251355,21325.470957535854,21517.491989478047,21147.706478648233,21436.829281723134,2709046
2025-08-02 13:46:02.251355,20664.833333077833,20847.3929580706,20521.581498955344,20710.381073095727,7485660
2025-08-03 13:46:02.251355,20979.76922635041,21176.131012055055,20988.468804969576,21068.664174977046,7011360
2025-08-04 13:46:02.251355,21048.482562669924,21297.56438333735,20992.149993025858,21049.3865747475,1793674
2025-08-05 13:46:02.251355,20677.268639565682,21151.41569371869,20577.973524745026,20851.84837488873,7714582
2025-08-06 13:46:02.251355,20710.037101865968,21076.02447610472,20757.007536079214,20804.700460651497,5723249
2025-08-07 13:46:02.251355,21090.213752477594,21255.486229448703,20896.074001455938,21135.497656953834,1132599
2025-08-08 13:46:02.251355,21026.748563221096,21331.654405379923,20914.775954820907,21109.577928635324,1022598
2025-08-09 13:46:02.251355,21361.85965463536,21687.67342040491,21308.107209534977,21547.91581553779,2524994
2025-08-10 13:46:02.251355,21611.54537943288,21881.37105628549,21393.907556508493,21646.314039521683,7292053
2025-08-11 13:46:02.251355,21561.083167042365,21674.91602771089,21628.94133789589,21641.98960298537,3028386
